age,body_type,diet,drinks,education,height,pets,sex,smokes
58,average,regular,rarely,other,72.0,likes_pets,m,no
30,average,regular,rarely,graduate,72.0,likes_pets,m,no
33,average,regular,often,other,75.0,likes_pets,m,no
22,fit,regular,rarely,student,79.0,likes_pets,m,no
29,fit,regular,rarely,graduate,70.0,likes_pets,m,no
31,average,regular,rarely,graduate,66.0,has_pets,f,no
21,overweight,regular,rarely,other,66.0,likes_pets,f,smokes
33,fit,regular,often,graduate,70.0,likes_pets,m,no
29,average,regular,rarely,graduate,71.0,has_pets,m,no
24,overweight,regular,often,high_school,66.0,has_pets,m,no
30,,regular,rarely,graduate,75.0,likes_pets,m,smokes
24,overweight,regular,no,graduate,71.0,likes_pets,m,no
33,fit,regular,rarely,student,73.0,likes_pets,m,no
23,slim,regular,rarely,graduate,70.0,likes_pets,m,no
43,average,vegetarian,rarely,other,68.0,unknown,m,smokes
27,slim,vegetarian,rarely,graduate,64.0,unknown,m,no
25,overweight,regular,rarely,graduate,74.0,likes_pets,m,no
36,overweight,regular,no,other,66.0,likes_pets,m,smokes
27,fit,regular,rarely,student,68.0,unknown,m,no
30,fit,regular,rarely,graduate,70.0,likes_pets,m,no
23,fit,regular,rarely,student,70.0,has_pets,m,no
23,slim,regular,often,graduate,62.0,likes_pets,f,smokes
31,average,regular,rarely,graduate,77.0,unknown,m,no
43,fit,regular,rarely,graduate,74.0,likes_pets,m,no
23,fit,regular,rarely,graduate,76.0,unknown,m,no
42,overweight,regular,rarely,graduate,64.0,has_pets,f,no
40,,regular,rarely,other,60.0,likes_pets,f,no
30,slim,regular,rarely,student,70.0,likes_pets,m,smokes
39,average,regular,rarely,graduate,74.0,likes_pets,m,no
28,fit,regular,rarely,student,73.0,likes_pets,m,no
34,overweight,regular,rarely,graduate,67.0,unknown,m,no
48,fit,regular,often,other,66.0,likes_pets,m,smokes
31,fit,vegetarian,rarely,other,79.0,likes_pets,m,no
29,average,regular,rarely,graduate,75.0,likes_pets,m,no
34,fit,regular,rarely,graduate,70.0,unknown,m,no
28,fit,regular,rarely,graduate,72.0,likes_pets,m,smokes
25,fit,regular,rarely,high_school,69.0,has_pets,m,smokes
36,fit,regular,rarely,student,62.0,likes_pets,f,no
30,average,regular,rarely,other,68.0,likes_pets,m,smokes
23,slim,regular,often,graduate,61.0,likes_pets,f,no
44,average,regular,rarely,graduate,68.0,likes_pets,f,no
22,slim,regular,rarely,student,68.0,likes_pets,f,no
24,overweight,vegetarian,rarely,graduate,61.0,unknown,f,no
24,overweight,regular,rarely,student,66.0,likes_pets,f,smokes
35,fit,regular,rarely,graduate,67.0,has_pets,m,no
20,,regular,rarely,graduate,64.0,likes_pets,f,smokes
29,average,regular,no,other,62.0,unknown,f,no
27,fit,regular,rarely,graduate,74.0,likes_pets,m,no
41,slim,vegetarian,often,other,70.0,unknown,m,no
32,average,regular,rarely,other,68.0,has_pets,m,no
19,slim,regular,no,student,68.0,unknown,m,no
26,fit,regular,rarely,graduate,73.0,likes_pets,m,no
30,fit,regular,rarely,other,68.0,unknown,m,no
22,fit,regular,rarely,student,65.0,likes_pets,m,no
30,fit,regular,rarely,student,68.0,likes_pets,m,no
22,slim,regular,rarely,student,74.0,likes_pets,m,no
42,average,regular,rarely,graduate,72.0,likes_pets,m,no
30,fit,regular,,other,70.0,unknown,f,no
21,average,regular,rarely,other,62.0,likes_pets,f,no
24,average,regular,rarely,graduate,62.0,unknown,f,no
43,average,regular,rarely,graduate,68.0,unknown,f,no
24,fit,regular,rarely,student,69.0,likes_pets,m,smokes
25,average,regular,rarely,graduate,65.0,likes_pets,f,no
37,fit,regular,rarely,graduate,76.0,likes_pets,m,smokes
31,,regular,no,graduate,67.0,unknown,f,no
34,overweight,regular,rarely,other,67.0,unknown,f,no
60,overweight,regular,no,student,63.0,has_pets,f,no
31,slim,regular,rarely,student,67.0,likes_pets,m,no
45,fit,regular,,graduate,71.0,likes_pets,m,no
23,fit,regular,rarely,graduate,74.0,unknown,m,no
33,,regular,rarely,student,75.0,likes_pets,m,no
27,fit,regular,rarely,graduate,75.0,likes_pets,m,no
28,,regular,rarely,graduate,72.0,likes_pets,m,no
30,average,regular,rarely,graduate,72.0,likes_pets,m,no
31,fit,regular,often,graduate,72.0,likes_pets,m,no
43,fit,regular,rarely,graduate,71.0,unknown,m,no
27,slim,regular,rarely,graduate,71.0,likes_pets,m,no
23,average,regular,rarely,student,73.0,likes_pets,m,smokes
19,,regular,rarely,student,72.0,likes_pets,m,no
28,average,regular,often,graduate,64.0,likes_pets,f,no
20,slim,regular,rarely,student,74.0,has_pets,m,smokes
23,average,regular,often,graduate,67.0,unknown,f,smokes
30,average,regular,rarely,student,67.0,likes_pets,m,no
59,average,regular,rarely,graduate,69.0,likes_pets,m,no
34,average,regular,rarely,other,72.0,has_pets,m,no
33,fit,regular,rarely,other,72.0,likes_pets,m,no
23,overweight,regular,rarely,graduate,70.0,likes_pets,m,no
33,slim,regular,often,other,69.0,likes_pets,m,no
21,average,regular,rarely,student,70.0,likes_pets,m,no
26,average,regular,rarely,graduate,69.0,unknown,m,no
37,fit,regular,rarely,graduate,76.0,likes_pets,m,no
24,average,vegetarian,often,student,70.0,likes_pets,m,no
37,fit,regular,rarely,graduate,70.0,unknown,m,no
37,average,regular,rarely,graduate,70.0,unknown,m,no
31,average,regular,rarely,graduate,74.0,likes_pets,m,no
32,average,regular,often,graduate,74.0,unknown,m,no
21,fit,regular,rarely,student,70.0,has_pets,m,no
20,fit,regular,,student,68.0,unknown,m,no
25,fit,regular,rarely,graduate,73.0,unknown,m,no
36,fit,regular,rarely,graduate,71.0,likes_pets,m,no
34,fit,regular,rarely,graduate,68.0,likes_pets,m,no
31,,regular,rarely,graduate,66.0,likes_pets,f,no
31,fit,regular,rarely,graduate,69.0,unknown,m,smokes
27,average,regular,rarely,graduate,65.0,unknown,m,no
29,slim,regular,rarely,graduate,69.0,likes_pets,m,no
40,slim,regular,rarely,graduate,72.0,likes_pets,m,no
55,fit,vegetarian,rarely,graduate,71.0,likes_pets,m,no
29,average,vegetarian,rarely,student,69.0,has_pets,m,smokes
27,fit,regular,rarely,other,70.0,unknown,m,no
26,fit,regular,rarely,other,71.0,unknown,m,no
27,fit,regular,,student,69.0,unknown,m,no
29,fit,regular,rarely,graduate,65.0,unknown,m,no
26,average,regular,rarely,graduate,74.0,likes_pets,m,no
23,fit,regular,rarely,student,71.0,unknown,m,smokes
28,slim,regular,often,other,70.0,likes_pets,m,smokes
23,overweight,regular,rarely,student,71.0,likes_pets,m,smokes
23,fit,regular,no,student,75.0,unknown,m,no
30,fit,regular,rarely,graduate,66.0,unknown,m,smokes
37,average,regular,often,graduate,71.0,has_pets,m,smokes
30,fit,regular,often,other,66.0,unknown,m,no
69,slim,regular,,other,74.0,unknown,m,no
22,average,regular,often,graduate,76.0,unknown,m,smokes
24,fit,regular,rarely,graduate,68.0,likes_pets,f,no
23,average,regular,rarely,graduate,67.0,has_pets,f,no
37,average,regular,no,student,70.0,likes_pets,m,no
26,average,regular,,graduate,74.0,likes_pets,m,no
30,fit,regular,rarely,graduate,72.0,unknown,m,no
30,fit,regular,rarely,graduate,74.0,has_pets,m,no
25,slim,regular,rarely,graduate,75.0,unknown,m,no
53,overweight,regular,rarely,student,66.0,likes_pets,f,no
28,fit,regular,rarely,graduate,71.0,unknown,m,no
62,overweight,vegetarian,rarely,graduate,72.0,likes_pets,m,no
35,fit,regular,rarely,graduate,73.0,unknown,m,no
30,overweight,vegetarian,no,student,65.0,likes_pets,f,no
33,fit,regular,rarely,graduate,66.0,unknown,f,no
31,average,regular,rarely,graduate,69.0,likes_pets,f,no
34,average,vegetarian,rarely,graduate,65.0,likes_pets,f,no
49,average,vegetarian,rarely,graduate,67.0,likes_pets,m,no
63,fit,regular,rarely,graduate,68.0,likes_pets,m,no
29,average,regular,rarely,graduate,60.0,likes_pets,f,no
36,fit,regular,rarely,graduate,75.0,unknown,m,no
42,fit,regular,rarely,graduate,71.0,unknown,m,no
20,fit,regular,often,student,71.0,unknown,m,smokes
45,fit,regular,rarely,student,67.0,likes_pets,m,no
32,slim,regular,rarely,student,61.0,unknown,f,no
28,average,regular,rarely,graduate,71.0,likes_pets,m,no
27,,regular,rarely,graduate,68.0,unknown,f,no
29,average,regular,often,graduate,64.0,likes_pets,f,no
19,average,regular,rarely,student,66.0,has_pets,m,no
34,fit,regular,,graduate,66.0,has_pets,m,no
25,fit,regular,rarely,student,70.0,unknown,m,no
62,slim,vegetarian,rarely,graduate,68.0,likes_pets,f,no
32,average,regular,often,student,70.0,likes_pets,f,no
28,fit,regular,rarely,graduate,68.0,likes_pets,f,no
47,average,regular,rarely,student,70.0,has_pets,f,smokes
38,overweight,vegetarian,often,graduate,69.0,has_pets,f,no
18,average,regular,,other,71.0,unknown,m,no
31,fit,regular,rarely,graduate,64.0,unknown,m,no
32,fit,regular,often,graduate,76.0,likes_pets,m,smokes
27,overweight,regular,rarely,graduate,61.0,likes_pets,f,no
25,average,regular,rarely,graduate,69.0,unknown,m,no
25,fit,regular,rarely,graduate,73.0,likes_pets,m,no
26,fit,regular,rarely,graduate,70.0,unknown,m,no
24,slim,regular,rarely,graduate,73.0,likes_pets,m,no
24,slim,regular,,graduate,74.0,unknown,m,no
29,overweight,regular,rarely,graduate,66.0,likes_pets,m,no
32,fit,regular,rarely,graduate,68.0,likes_pets,f,no
21,overweight,regular,rarely,student,67.0,likes_pets,m,smokes
25,overweight,vegetarian,rarely,graduate,60.0,has_pets,f,smokes
28,fit,regular,rarely,graduate,70.0,likes_pets,m,no
53,slim,regular,often,other,68.0,unknown,m,no
27,fit,regular,rarely,graduate,66.0,unknown,m,no
32,fit,vegetarian,rarely,graduate,71.0,likes_pets,m,no
25,fit,regular,rarely,student,71.0,likes_pets,m,no
36,fit,regular,rarely,graduate,72.0,likes_pets,m,no
33,average,regular,rarely,graduate,67.0,likes_pets,f,no
41,fit,regular,rarely,graduate,70.0,likes_pets,m,no
29,,regular,rarely,other,62.0,unknown,f,no
28,fit,regular,rarely,graduate,72.0,likes_pets,m,no
40,fit,regular,rarely,graduate,70.0,unknown,m,no
26,fit,regular,no,other,72.0,likes_pets,m,no
36,,regular,rarely,other,64.0,likes_pets,f,no
38,fit,regular,rarely,graduate,75.0,unknown,m,no
35,fit,regular,often,graduate,70.0,has_pets,m,no
40,average,regular,rarely,student,64.0,likes_pets,f,no
24,fit,regular,rarely,student,62.0,likes_pets,f,smokes
32,,regular,rarely,graduate,70.0,unknown,m,no
26,fit,regular,rarely,graduate,68.0,likes_pets,m,no
29,,regular,rarely,graduate,61.0,unknown,f,no
23,,regular,often,other,61.0,likes_pets,f,smokes
24,fit,regular,rarely,graduate,72.0,unknown,m,no
21,fit,regular,,other,76.0,unknown,m,no
22,fit,regular,rarely,student,68.0,likes_pets,m,no
28,fit,regular,rarely,graduate,72.0,likes_pets,m,no
35,fit,regular,rarely,graduate,70.0,has_pets,m,no
20,average,regular,rarely,student,67.0,likes_pets,m,no
29,fit,regular,,student,68.0,likes_pets,m,no
33,average,regular,rarely,graduate,63.0,likes_pets,f,no
20,fit,kosher,rarely,student,69.0,likes_pets,m,smokes
59,fit,regular,rarely,graduate,71.0,likes_pets,m,no
28,fit,regular,rarely,student,65.0,unknown,m,no
23,fit,regular,rarely,graduate,62.0,has_pets,f,no
37,fit,regular,rarely,graduate,64.0,likes_pets,f,no
32,slim,regular,,other,62.0,unknown,f,no
32,average,regular,rarely,graduate,68.0,likes_pets,f,no
27,slim,kosher,rarely,graduate,65.0,likes_pets,m,no
42,average,regular,rarely,high_school,69.0,has_pets,m,no
20,,regular,rarely,other,69.0,unknown,m,smokes
26,fit,regular,rarely,graduate,77.0,likes_pets,m,no
48,slim,regular,rarely,graduate,68.0,likes_pets,m,no
31,average,regular,,graduate,70.0,unknown,m,no
29,fit,regular,no,graduate,72.0,likes_pets,m,no
24,fit,regular,rarely,other,73.0,unknown,m,smokes
23,fit,regular,,other,72.0,unknown,m,no
30,slim,regular,rarely,graduate,75.0,likes_pets,m,no
35,fit,regular,rarely,student,73.0,likes_pets,m,no
21,fit,regular,rarely,student,73.0,unknown,m,smokes
39,fit,vegetarian,rarely,graduate,70.0,likes_pets,m,no
34,average,regular,often,graduate,70.0,likes_pets,m,smokes
26,average,regular,rarely,other,68.0,unknown,m,no
23,overweight,regular,rarely,student,72.0,likes_pets,m,smokes
29,average,regular,rarely,student,63.0,likes_pets,f,smokes
28,slim,vegetarian,rarely,other,73.0,likes_pets,m,smokes
27,fit,vegetarian,,graduate,67.0,likes_pets,f,no
27,fit,regular,rarely,graduate,69.0,likes_pets,m,no
18,fit,halal,often,high_school,69.0,unknown,m,smokes
38,fit,regular,rarely,graduate,68.0,likes_pets,m,no
24,fit,regular,rarely,graduate,70.0,unknown,m,no
26,fit,regular,rarely,graduate,67.0,likes_pets,m,no
22,average,regular,rarely,student,73.0,likes_pets,m,no
28,overweight,regular,rarely,student,72.0,unknown,m,smokes
37,fit,regular,rarely,graduate,72.0,likes_pets,m,no
31,slim,regular,often,graduate,68.0,likes_pets,m,no
40,fit,regular,rarely,graduate,71.0,unknown,m,no
24,average,halal,rarely,graduate,72.0,likes_pets,m,smokes
57,average,regular,rarely,other,63.0,unknown,f,no
29,fit,regular,rarely,graduate,71.0,unknown,m,no
57,average,vegan,rarely,graduate,60.0,likes_pets,f,no
46,fit,regular,rarely,graduate,64.0,likes_pets,f,no
47,fit,vegetarian,rarely,graduate,70.0,likes_pets,m,no
35,fit,regular,rarely,other,70.0,likes_pets,m,smokes
28,fit,regular,often,student,74.0,unknown,m,no
26,average,regular,rarely,student,68.0,likes_pets,f,no
35,fit,regular,rarely,graduate,72.0,likes_pets,m,no
30,fit,vegetarian,no,graduate,73.0,unknown,m,no
35,average,regular,rarely,student,72.0,has_pets,m,no
31,fit,regular,rarely,other,74.0,likes_pets,m,no
29,average,regular,rarely,graduate,60.0,likes_pets,f,no
65,fit,regular,rarely,graduate,70.0,likes_pets,m,no
33,fit,regular,rarely,graduate,68.0,likes_pets,m,no
26,average,regular,rarely,graduate,77.0,likes_pets,m,no
21,slim,regular,rarely,student,70.0,unknown,m,no
33,overweight,vegetarian,rarely,graduate,65.0,likes_pets,f,smokes
25,fit,regular,rarely,graduate,75.0,likes_pets,m,no
33,slim,vegetarian,often,graduate,69.0,likes_pets,f,no
30,fit,regular,often,other,70.0,unknown,m,no
38,average,regular,no,other,72.0,likes_pets,m,smokes
32,average,regular,rarely,graduate,78.0,unknown,m,no
31,overweight,regular,rarely,other,67.0,likes_pets,m,no
27,fit,regular,rarely,graduate,66.0,unknown,m,no
34,average,regular,rarely,graduate,70.0,likes_pets,m,no
29,,regular,rarely,student,73.0,unknown,m,no
42,fit,regular,rarely,graduate,69.0,likes_pets,m,no
30,fit,regular,rarely,student,73.0,likes_pets,m,no
42,average,regular,rarely,graduate,74.0,has_pets,m,no
25,slim,regular,rarely,graduate,69.0,likes_pets,f,no
21,fit,regular,rarely,student,74.0,likes_pets,m,no
22,slim,regular,rarely,student,64.0,likes_pets,m,no
63,average,regular,rarely,graduate,67.0,unknown,f,no
34,,regular,rarely,graduate,68.0,likes_pets,f,no
31,fit,vegan,rarely,other,76.0,likes_pets,m,no
23,fit,regular,,other,69.0,unknown,m,no
23,fit,regular,rarely,graduate,66.0,likes_pets,m,no
46,fit,regular,rarely,graduate,70.0,likes_pets,m,no
27,fit,regular,rarely,graduate,66.0,unknown,f,no
26,fit,regular,rarely,graduate,70.0,likes_pets,m,smokes
23,average,vegetarian,often,graduate,72.0,likes_pets,m,no
47,slim,regular,rarely,graduate,63.0,has_pets,f,no
31,overweight,regular,no,graduate,70.0,likes_pets,m,no
48,average,regular,rarely,graduate,67.0,unknown,m,no
24,slim,regular,rarely,graduate,65.0,unknown,m,no
39,fit,vegan,no,graduate,69.0,unknown,m,no
39,,regular,rarely,student,70.0,likes_pets,m,no
28,overweight,regular,often,graduate,60.0,likes_pets,f,no
28,,regular,rarely,graduate,75.0,likes_pets,m,no
40,fit,regular,rarely,graduate,71.0,likes_pets,m,no
23,fit,regular,rarely,student,72.0,likes_pets,m,no
36,fit,regular,rarely,graduate,70.0,likes_pets,m,no
29,overweight,regular,no,graduate,72.0,likes_pets,m,no
25,fit,vegetarian,rarely,student,66.0,likes_pets,m,no
22,average,regular,rarely,student,71.0,has_pets,m,smokes
64,average,regular,often,graduate,65.0,likes_pets,f,no
20,slim,regular,rarely,high_school,75.0,likes_pets,m,smokes
29,fit,vegan,rarely,graduate,70.0,likes_pets,m,no
25,slim,regular,rarely,graduate,71.0,likes_pets,m,smokes
49,,regular,no,student,73.0,likes_pets,m,no
27,fit,regular,rarely,student,70.0,unknown,m,smokes
29,slim,kosher,rarely,graduate,68.0,likes_pets,m,no
28,average,regular,rarely,student,72.0,likes_pets,m,smokes
30,average,regular,,student,67.0,unknown,m,no
37,average,regular,rarely,graduate,71.0,likes_pets,m,no
26,overweight,regular,rarely,other,69.0,likes_pets,f,no
43,average,regular,rarely,other,71.0,unknown,m,no
23,slim,regular,rarely,student,68.0,unknown,m,no
30,overweight,regular,rarely,high_school,72.0,likes_pets,m,smokes
29,fit,regular,often,graduate,74.0,unknown,m,no
36,fit,regular,rarely,graduate,73.0,unknown,m,no
27,fit,regular,rarely,graduate,71.0,likes_pets,m,no
22,overweight,regular,often,student,69.0,likes_pets,m,no
26,,regular,rarely,graduate,74.0,likes_pets,m,no
24,average,regular,often,high_school,71.0,likes_pets,m,smokes
23,slim,regular,,graduate,69.0,unknown,m,smokes
23,fit,regular,,graduate,64.0,unknown,m,no
20,average,regular,rarely,student,68.0,likes_pets,m,no
32,fit,vegetarian,rarely,student,70.0,unknown,m,no
25,overweight,regular,no,graduate,67.0,unknown,f,no
30,slim,regular,rarely,graduate,63.0,unknown,f,no
23,fit,regular,often,student,71.0,unknown,m,no
23,fit,regular,rarely,other,75.0,likes_pets,m,no
55,overweight,regular,rarely,other,74.0,likes_pets,m,no
24,slim,regular,often,student,68.0,unknown,m,no
53,average,regular,no,student,62.0,has_pets,f,no
26,fit,regular,rarely,graduate,65.0,likes_pets,f,no
33,,regular,no,graduate,68.0,likes_pets,m,no
25,slim,regular,often,graduate,67.0,likes_pets,m,no
27,fit,regular,rarely,graduate,65.0,likes_pets,m,no
23,overweight,regular,often,graduate,69.0,likes_pets,f,smokes
28,fit,regular,rarely,graduate,63.0,likes_pets,f,no
25,overweight,regular,rarely,student,64.0,has_pets,f,smokes
29,fit,regular,rarely,graduate,66.0,unknown,f,no
26,slim,regular,rarely,graduate,66.0,unknown,f,no
33,overweight,regular,rarely,graduate,68.0,has_pets,f,no
21,,regular,rarely,student,62.0,unknown,f,no
38,fit,regular,rarely,graduate,66.0,likes_pets,f,no
24,overweight,regular,often,graduate,68.0,likes_pets,f,smokes
38,average,regular,rarely,other,65.0,has_pets,f,no
48,average,regular,rarely,graduate,70.0,likes_pets,m,no
29,fit,regular,often,student,70.0,likes_pets,m,smokes
21,overweight,regular,no,student,67.0,likes_pets,f,no
42,fit,regular,rarely,graduate,65.0,likes_pets,m,no
31,fit,regular,often,graduate,72.0,likes_pets,m,smokes
24,fit,regular,often,high_school,64.0,likes_pets,f,smokes
28,,regular,rarely,graduate,69.0,likes_pets,f,no
25,fit,regular,rarely,graduate,69.0,unknown,m,no
35,fit,regular,rarely,other,74.0,unknown,m,no
26,slim,regular,rarely,graduate,70.0,likes_pets,m,smokes
29,,regular,rarely,other,69.0,likes_pets,f,smokes
28,slim,halal,rarely,graduate,63.0,unknown,f,smokes
24,slim,regular,rarely,graduate,65.0,likes_pets,f,no
35,fit,regular,rarely,graduate,66.0,likes_pets,f,no
29,fit,regular,rarely,graduate,67.0,likes_pets,f,no
28,fit,vegetarian,rarely,other,65.0,likes_pets,f,smokes
34,average,regular,rarely,graduate,64.0,likes_pets,f,no
25,,regular,rarely,graduate,64.0,unknown,f,no
30,slim,regular,rarely,other,65.0,has_pets,f,no
24,average,regular,rarely,student,64.0,unknown,f,no
26,slim,regular,rarely,graduate,65.0,unknown,m,no
58,average,regular,rarely,student,71.0,likes_pets,m,no
31,fit,vegetarian,often,graduate,68.0,likes_pets,m,no
28,slim,vegetarian,rarely,graduate,67.0,likes_pets,f,no
32,fit,regular,often,graduate,67.0,likes_pets,f,smokes
25,average,regular,rarely,graduate,67.0,has_pets,f,no
29,average,regular,rarely,graduate,74.0,likes_pets,m,no
24,average,regular,rarely,student,67.0,likes_pets,m,smokes
41,fit,regular,rarely,graduate,74.0,likes_pets,m,no
27,fit,regular,,graduate,64.0,unknown,f,no
23,fit,regular,rarely,graduate,65.0,likes_pets,f,no
30,fit,regular,rarely,other,68.0,likes_pets,m,no
57,average,regular,rarely,graduate,68.0,likes_pets,m,no
