Score,Text
0.750,"""The whole idea f a nation revolves around Kashmir &amp; global terrorism: evrn don't care their kids dying of hunger. #NawazFightsForKashmir"""
0.280,"""Can you imagine being the person who has to spray tan him?"""
0.396,"""What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father"""
0.667,"""stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered #awful"""
0.479,"""Penny dreadful 3 temporada"""
0.521,"""#Trump ’s ‘Make America Great Again’ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees"""
0.339,"""been better. It's really stupid don't worry"""
0.271,"""ok but why tomorrow a horrible day, my day was great!"""
0.479,"""i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking"""
0.750,"""lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶"""
0.875,"""I hate when people say 'I need to talk to you or we need to talk.' My anxiety immediately goes up..."""
0.375,"""As a historic evangelical, I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles."""
0.625,"""Need good vibes for my doctors appointment tomorrow!"""
0.479,"""I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch"""
0.500,"""Still salty about that fire alarm at 2am this morning."""
0.354,"""Even the painting is orange! #terrible #Election2016"""
0.160,"""Not setting an alarm to nap &gt;&gt;"""
0.312,"""#UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!"""
0.333,"""the ending of how I met your mother is dreadful"""
0.312,"""I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible"""
0.604,"""#TerrorStatePak Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK? Which is disputed."""
0.542,"""I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous"""
0.771,"""When you just want all the attention #cantsleep #nervous"""
0.771,"""The moment you bring her to meet your best friend and you're nervous af! 😬😆 #nervous #thefriendtest"""
0.521,"""Have to say that third City kit is fucking awful. Someone at Nike wants shooting."""
0.333,"""start buying Death Wish Coffee and shake hands with espresso every now and then."""
0.146,"""Thoroughly enjoying AHS tonight. #ahs #americanhorrorstory"""
0.333,"""You want bad service use #frontier they have #terrible service. Go to #AT&amp;T anybody is better. I am going to complain to better business"""
0.208,"""this girl at my new school is so pretty i am"""
0.417,"""you must have been one of 'them'. Those that used long balls to win matches. Your reign of terror is over, accept it"""
0.292,"""#terror i love you"""
0.433,"""appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one"""
0.375,"""Chart music is pretty much ALL the same.. #horrific"""
0.438,"""i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software #terrible"""
0.271,"""Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please! shriekfest.com see free films! #horror"""
0.491,"""and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets"""
0.729,"""searching for what pro and academic writers have to say about #writing #anxiety and #writersblock"""
0.229,"""it ain't that serious. #HOUvsNE #igotbetterthingstodotonightthandie"""
0.521,"""#BB18 Michelle crying again #shocking #bitter He's just not that into you 😢#TeamNicole"""
0.208,"""If you think you're good to go already, don't worry about it."""
0.866,"""Tho we haven't talked Jeff but the news is so sad and shocking. R.I.P Jeffrey"""
0.833,"""Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ...."""
0.521,"""Annoyed with bullying me to download an app that eats my phone memory. Will seek alternative from now. #tripadvisor"""
0.455,"""so you mean “like Uber but for despair for someone other than the driver'"""
0.562,"""When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife"""
0.646,"""Why do people gotta start so much drama ? Shoot me ☹️"""
0.708,"""Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo"""
0.250,"""Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #bars #rap"""
0.396,"""Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU"""
0.625,"""I went thru the same thing yesterday #panic better2day"""
0.667,"""Fuckin restless"""
0.542,"""Being shy is the biggest struggle of my life. 🙄"""
0.583,"""Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet."""
0.604,"""Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm 🎬📽🎬"""
0.220,"""At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless."""
0.312,"""What an awful team"""
0.184,"""Thanks, big bro. It's shake and bake and you helped."""
0.062,"""Omg he kissed her🙈 #w"""
0.729,"""I absolutely love having an anxiety attack halfway through a family meal"""
0.333,"""Howl at the moon with at next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED"""
0.304,"""never afraid to start over"""
0.520,"""I had really strange and awful dreams last night. I'd didn't even eat cheese before bed #lovemysleep"""
0.583,"""It's amazing how something gets stuck in your head, and you can't shake a memory... Sometimes, I miss people a lot. Wish they knew."""
0.708,"""As much as I always eat....so no. -w- \n\nBut I shake all the time, so eeeeh. Maybe I should go see a doctor 'cause of it .w."""
0.896,"""That heart pounding, goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary, bad dream of mine. 😰"""
0.062,"""awe thanks morgs!!! love u lots girly ❤️😊❤️"""
0.562,"""And I hope when the police met him at the subway that they took him straight to jail 😕 #awful"""
0.354,"""moral of the story, never check mails in the night. PS. Most notices have nothing much to worry about."""
0.216,"""more like quickie divorce"""
0.646,"""Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! #nervous"""
0.771,"""I despair at this madness! It's beyond #shocking it's cold blooded murder! How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay"""
0.646,"""Another day Another flight 🙈 I swear my last ever flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed"""
0.646,"""Now #India is #afraid of #bad #terrorism."""
0.333,"""On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #censorship"""
0.521,"""You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon #jersey4sale"""
0.500,"""Think about it if he need white peoples votes wouldn't just reach out about things that only concern them &amp; leave out rest?"""
0.975,"""I lost my blinders .... #panic"""
0.938,"""I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻"""
0.375,"""also your car hahahah 'oh we've broken down lemme just rearrange the car quickly'"""
0.479,"""that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before?"""
0.854,"""10 page script due Friday for class. Who said I could do this MFA thing? #panic #GradSchoolProblems #someonetelltinafeytohireme"""
0.630,"""Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama"""
0.667,"""'Operation Echoes' is gathering momentum ... #tense #feelsick #excited"""
0.646,"""World knows #Pakistan is an epicentre of #terror. The #pakistan speech in UN has define their agenda"""
0.562,"""unfortunately the diet is still on, so they will have to wait till Friday I'm afraid."""
0.521,"""#Question of the #day: what are some of your #nervous #habits? (biting fingernails, tapping your foot, clenching your teeth...)"""
0.625,"""realising you have no conditioner after already shampooing 😓😓 #nightmare"""
0.542,"""“It is not #death, that most people are #afraid of. It is getting to the end of #life only to realize that you never truly #lived.”"""
0.375,"""Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide"""
0.660,"""Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better."""
0.508,"""its reflective of the current political debate #awful"""
0.312,"""#terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\n\n#cages #refugees"""
0.521,"""Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate #awful"""
0.417,"""don't #worry, earthlings\ni'm not real..\n..OR AM I?"""
0.333,"""It's not going to break you it's just going to shake you"""
0.375,"""Rooney shocking attempted cross"""
0.979,"""how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. #anxiety"""
0.705,"""can you remember that train Sunday after Froch v Kessler ? #nightmare"""
0.250,"""Research has determined 70% of #laughter is actually ."""
0.500,"""is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud"""
0.375,"""The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible"""
